title,url,timestamp
"Feb
6
Kauno Pokylis - Vienos pokylių tradicijos dalelė Kaune
Grand Hall of the Kaunas Archdiocese Curia...
Price from 20 €",https://www.kakava.lt/en/event/kauno-pokylis-vienos-pokyliu-tradicijos-dalele-kaune/11303/22969,2026-02-02T05:29:33Z
"Feb
6
Théo Ould and Ástor Piazzolla tango in Paris
Church of St. Catherine's, Vilnius
Price from 26.40 €",https://www.kakava.lt/en/event/theo-ould-and-astor-piazzolla-tango-in-paris/11320/23010,2026-02-02T05:29:33Z
"Feb
6
DOMINO teatras | premjera AUKŠTAKULNIAIS PER SANTUOKĄ
DOMINO theater, Vilnius
Price from 41.10 €",https://www.kakava.lt/en/event/domino-teatras-premjera-aukstakulniais-per-santuoka/10594/23340,2026-02-02T05:29:33Z
"Feb
6
Concert ""Bolling"" | ERDVĖ
Erdvė, Kaunas
Price from 21.70 €",https://www.kakava.lt/en/event/concert-bolling-erdve/11604/23764,2026-02-02T05:29:33Z
"Feb
6
Remembering Chick Corea
Jazz Cellar 11, Vilnius
Price from 29 €",https://www.kakava.lt/en/event/remembering-chick-corea/11432/23329,2026-02-02T05:29:33Z
"Feb
7
O VIEŠPATIE, VILNIUS! || Spektaklis šeimai
Vilniaus teatras „Lėlė“, Vilnius
Price from 10.82 €",https://www.kakava.lt/en/event/o-viespatie-vilnius-spektaklis-seimai/11260/22885,2026-02-02T05:29:33Z
"Feb
7
DOMINO teatras | KAKĖ MAKĖ IR ATVERSTA KNYGA
Palanga Concert Hall, Palanga
Price from 26.60 €",https://www.kakava.lt/en/event/domino-teatras-kake-make-ir-atversta-knyga/6044/23351,2026-02-02T05:29:33Z
"Feb
7
DOMINO teatras | komedija BE STABDŽIŲ
DOMINO theater, Vilnius
Price from 32.10 €",https://www.kakava.lt/en/event/domino-teatras-komedija-be-stabdziu/8613/23346,2026-02-02T05:29:33Z
"Feb
7
NKL: Mažeikių „M Basket“ – Šilutės „Šilutė-PDS.lt“
Sports hall of Mažeikiai Venta pro-gymnasi...
Price from 5 €",https://www.kakava.lt/en/event/nkl-mazeikiu-m-basket-silutes-silute-pds-lt/11235/22771,2026-02-02T05:29:33Z
"Feb
7
Ekskursija į „Gyvąjį lėlių muziejų“
Vilniaus teatras „Lėlė“, Vilnius
Price from 8.82 €",https://www.kakava.lt/en/event/ekskursija-i-gyvaji-leliu-muzieju/10688/23850,2026-02-02T05:29:33Z
